id,account_name,address,city,province_state,postal_zip,country,latitude,longitude,naics,naics_description,sic_6,sic_6_description,website,census_tract,account_type,estimated_annual_revenue_of_business,n_employees
52123072,Tim Hortons,3600 Dutch Village Rd,Halifax,NS,B3N2S3,Canada,44.657516,-63.632886,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,2050024,PROSPECT,"$500,000 - $999,999",10 - 19 employees
744825649,Mccafe,100 King Street West,Toronto,ON,M1R,Canada,43.649365,-79.381926,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350014,PROSPECT,"$1,000 - $499,999",5 - 9 employees
743347364,Pho Challenge,1025 Pape Ave,East York,ON,M4K3W1,Canada,43.688645,-79.348242,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350184.01,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
729162141,Freshii,2417 Yonge St,Toronto,ON,M4P2E7,Canada,43.710547,-79.398816,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350136.01,PROSPECT,"$1,000 - $499,999",5 - 9 employees
25496019,Second Cup,179 College St,Toronto,ON,M5T1P7,Canada,43.65885,-79.394118,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350037,CUSTOMER,"$500,000 - $999,999",10 - 19 employees
59926857,Marble Slab Creamery,5955 Latimer Dr,Mississauga,ON,L5V0B7,Canada,43.60897,-79.69676,722515,Snack and Nonalcoholic Beverage Bars,581203,ICE CREAM PARLORS,,5350528.42,PROSPECT,"$1,000 - $499,999",5 - 9 employees
439732901,Bar Burrito,1000 Gerrard St E,Toronto,ON,M4M3G6,Canada,43.669488,-79.338944,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350073,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
742850025,Chelsea's Filipino Cuisine,1027 Pape Ave,East York,ON,M4K3W1,Canada,43.688683,-79.348317,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350184.01,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
44320919,General Tao,7150 Boul Wilfrid-Hamel,Quebec,QC,G2G1B5,Canada,46.785267,-71.361216,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210119.03,PROSPECT,"$500,000 - $999,999",10 - 19 employees
31522311,Zaffron Restaurant,6200 Yonge St,North York,ON,M2M3X1,Canada,43.793692,-79.419275,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350319,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
62508544,Starbucks,3671 Bathurst St,North York,ON,M6A2E6,Canada,43.734091,-79.432973,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350276.01,PROSPECT,"$500,000 - $999,999",10 - 19 employees
52727609,Thai Express,5401 Boul Des Galeries,Quebec,QC,G2K1N4,Canada,46.830926,-71.295334,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210240.02,PROSPECT,"$500,000 - $999,999",10 - 19 employees
34412197,309 Dhaba Indian Excellence,309 King St W,Toronto,ON,M5V1J5,Canada,43.64625,-79.39045,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350011,PROSPECT,"$500,000 - $999,999",10 - 19 employees
13323944,Bloor Jane Restaurant,2434 Bloor St W,Toronto,ON,M6S1P9,Canada,43.64961,-79.484186,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350104,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
725218712,Tim Hortons,3255 Dundas St W,Mississauga,ON,L5L5V7,Canada,43.51757,-79.68815,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350516.25,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
39080320,Ali Baba's Restaurant,1430 Queen St W,Toronto,ON,M6K1L9,Canada,43.641124,-79.435317,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350047.02,PROSPECT,"$1,000 - $499,999",1 - 4 employees
15226640,Mister Softee,477 Windermere Ave,Toronto,ON,M6S3L5,Canada,43.651165,-79.480483,722515,Snack and Nonalcoholic Beverage Bars,581203,ICE CREAM PARLORS,,5350104,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
39085451,Sushi Inn,120 Cumberland St,Toronto,ON,M5R1A6,Canada,43.670333,-79.391953,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350089,PROSPECT,"$1,000 - $499,999",5 - 9 employees
27226299,Coffee Time Donuts,2288 Dundas St W,Toronto,ON,M6R1X3,Canada,43.655209,-79.452184,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350052,PROSPECT,"$1,000 - $499,999",1 - 4 employees
21535323,Look Ho Ho Restaurant,6420 Bayers Rd,Halifax,NS,B3L2B1,Canada,44.654388,-63.610661,722320,Caterers,581212,CATERERS,,2050019,PROSPECT,"$500,000 - $999,999",10 - 19 employees
727728085,Heat Bar & Grill,395 Keele St,Toronto,ON,M6P2K9,Canada,43.66603,-79.464435,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350100,PROSPECT,"$1,000 - $499,999",5 - 9 employees
26620930,Shish Mahal Indian Cuisine Inc,3176 Ridgeway Dr,Mississauga,ON,L5L5S6,Canada,43.51749,-79.69449,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350516.25,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
25839366,East Side Mario's,550 Boul Wilfrid-Hamel,Quebec,QC,G1M2S6,Canada,46.82274,-71.252029,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210032,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
440526205,Sichuan Ren,5195 Yonge St,North York,ON,M2N5P7,Canada,43.77048,-79.412903,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350307.03,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
59010082,Lalibela Ethiopian Restaurant,1405 Danforth Ave,Toronto,ON,M4J1N2,Canada,43.682318,-79.327401,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350075,PROSPECT,"$1,000 - $499,999",5 - 9 employees
722716242,Fancy Franks Gourmet Hot Dogs,940 Bloor St W,Toronto,ON,M6H1L4,Canada,43.661673,-79.427853,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350095,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
725056433,Starbucks,4180 Duke Of York Blvd,Mississauga,ON,L5B0G5,Canada,43.593214,-79.642592,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350527.01,PROSPECT,"$500,000 - $999,999",10 - 19 employees
36971059,Ashton,2452 Boul Laurier,Quebec,QC,G1V2L1,Canada,46.77289,-71.277615,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210115,PROSPECT,"$500,000 - $999,999",10 - 19 employees
727728208,Trio Bar & Grill,2961 Lake Shore Blvd W,Etobicoke,ON,M8V1J5,Canada,43.60041,-79.50588,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350204,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
41728775,Valentine,1806 Ch De La Canardiere,Quebec,QC,G1J2E4,Canada,46.838319,-71.221642,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210026,PROSPECT,"$1,000 - $499,999",5 - 9 employees
58321696,Roti Stop,1125 Dundas St E,Mississauga,ON,L4Y2C4,Canada,43.604206,-79.590818,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350524.01,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
19066083,Maitre-Traiteur Pomerleau Enr,626 Av Des Oblats,Quebec,QC,G1N1W2,Canada,46.807843,-71.24186,722320,Caterers,581212,CATERERS,,4210009,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
45687944,Shoeless Joe's Meadowvale,6570 Meadowvale Town Ctr Cir,Mississauga,ON,L5N4B7,Canada,43.582874,-79.761163,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350516.04,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
36971356,Toujours 2 Pour 1 Pizzas,356 Rue Dorchester,Quebec,QC,G1K6A4,Canada,46.814074,-71.227259,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210020,PROSPECT,"$1,000 - $499,999",1 - 4 employees
60274586,Eggsmart,5990 16th Ave,Markham,ON,L3P7R2,Canada,43.89193,-79.26607,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350403.14,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
62487715,Chez Victor Cap Rouge,4252 Rue Saint-Felix,Quebec,QC,G1Y1X5,Canada,46.747981,-71.34641,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210120.02,PROSPECT,"$1,000 - $499,999",5 - 9 employees
739230497,Popeyes Louisiana Kitchen,8555 Woodbine Ave,Markham,ON,L3R4X9,Canada,43.85094,-79.35721,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350401.1,CUSTOMER,"$500,000 - $999,999",10 - 19 employees
59423079,Le Lobby,48 Rue Saint-Louis,Quebec,QC,G1R3Z3,Canada,46.811406,-71.20808,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210016,PROSPECT,"$1,000 - $499,999",1 - 4 employees
62555099,Gilaneh,900 York Mills Rd,North York,ON,M3B3H2,Canada,43.757171,-79.350821,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350273.01,PROSPECT,"$1,000 - $499,999",5 - 9 employees
52124138,Tim Hortons,561 O'connor Dr,East York,ON,M4C2Z7,Canada,43.697559,-79.329053,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350188,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
50227511,Ajisen Ramen,7010 Warden Ave,Markham,ON,L3R5Y3,Canada,43.82016,-79.32506,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350401.05,CUSTOMER,"$1,000,000 - $2,499,999",20 - 49 employees
722716127,North Of Brooklyn Pizzeria,650 Queen St W,Toronto,ON,M6J1E4,Canada,43.646956,-79.406444,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350040,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
439591866,Zoup! Fresh Soup Co,200 Front St W,Toronto,ON,M5V3K2,Canada,43.644912,-79.385536,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350011,PROSPECT,"$1,000 - $499,999",5 - 9 employees
26089433,Terroni-Queen,720 Queen St W,Toronto,ON,M6J1E8,Canada,43.646412,-79.409211,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350040,CUSTOMER,"$500,000 - $999,999",10 - 19 employees
14342026,Global Cheese,76 Kensington Ave,Toronto,ON,M5T2K1,Canada,43.654556,-79.400926,722320,Caterers,581212,CATERERS,,5350038,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
743343081,Little Piggy's-Authentic,469 Bloor St W,Toronto,ON,M5S1X9,Canada,43.665907,-79.406761,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350060,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
56161383,La Familia Pizza,1555 O'connor Dr,East York,ON,M4B2V7,Canada,43.714945,-79.30514,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350191,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
12913463,A C Ranch Cafe,1220 St Clair Ave W,Toronto,ON,M6E1B4,Canada,43.677853,-79.444777,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350112,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
439748835,Subway,8885 Boul De L'ormiere,Quebec,QC,G2C1C4,Canada,46.83122,-71.34928,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210041.09,PROSPECT,"$1,000 - $499,999",5 - 9 employees
34238808,California Sandwiches,3018 Winston Churchill Blvd,Mississauga,ON,L5L2V7,Canada,43.52286,-79.68272,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350516.26,PROSPECT,"$500,000 - $999,999",10 - 19 employees
63000012,Tim Hortons,3003 Danforth Ave,East York,ON,M4C1M9,Canada,43.690376,-79.289602,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350180,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
19229863,Aux Anciens Canadiens,Cp 175 Succ Haute-Ville,Quebec,QC,G1R4P3,Canada,45.80993,-74.24797,722511,Full-Service Restaurants,581208,RESTAURANTS,,0,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
36839553,By The Slice,861 York Mills Rd,North York,ON,M3B1Y2,Canada,43.75431,-79.35123,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350268,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
16179863,Stanfield Family Restaurant,2345 Stanfield Rd,Mississauga,ON,L4Y3Y3,Canada,43.598762,-79.583177,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350510,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
52103009,Starbucks,5140 Yonge St,North York,ON,M2N6L7,Canada,43.768279,-79.412839,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350308.04,CUSTOMER,"$500,000 - $999,999",10 - 19 employees
37340866,Tim Hortons,4530 Erin Mills Pky,Mississauga,ON,L5M4L9,Canada,43.556346,-79.702869,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350516.37,PROSPECT,"$500,000 - $999,999",10 - 19 employees
48914857,Diamond Banquet Hall,3225 Highway 7 E,Markham,ON,L3R3P3,Canada,43.851423,-79.350258,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350401.05,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
438998016,Starbucks,6301 Silver Dart Dr,Mississauga,ON,L5P1B2,Canada,43.68632,-79.62178,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350528.41,PROSPECT,"$500,000 - $999,999",10 - 19 employees
37333432,Tim Hortons,4040 Creditview Rd,Mississauga,ON,L5C4E3,Canada,43.56844,-79.66628,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350527.09,PROSPECT,"$500,000 - $999,999",10 - 19 employees
32743536,Kum Kang San,5050 Dufferin St,North York,ON,M3H5T5,Canada,43.78319,-79.47126,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350311.06,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
12903068,A&W Canada,Sc.09-33401 Dufferin St,North York,ON,M6A2T9,Canada,43.72537,-79.45693,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350286,PROSPECT,"$500,000 - $999,999",10 - 19 employees
46230272,Keung Kee Restaurant,7020 Warden Ave,Markham,ON,L3R5Y3,Canada,43.820567,-79.325245,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350401.05,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
33657446,Thai House Cuisine,2213 Queen St E,Toronto,ON,M4E1E8,Canada,43.670748,-79.2961,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350021,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
33641184,Domino's,2194 Gerrard St E,Toronto,ON,M4E2C7,Canada,43.683957,-79.301393,722511,Full-Service Restaurants,581222,PIZZA,,5350078,PROSPECT,"$500,000 - $999,999",10 - 19 employees
45688314,Lykn Chicken,7460 Airport Rd,Mississauga,ON,L4T2H5,Canada,43.71279,-79.65546,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350528.41,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
60219078,Little Nicky's Coffee,375 Queen St W,Toronto,ON,M5V2A5,Canada,43.649126,-79.393769,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350011,PROSPECT,"$1,000 - $499,999",1 - 4 employees
17502089,Casse-Croute Pierrot Inc,109 10e Rue,Quebec,QC,G1L2M3,Canada,46.825348,-71.232831,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210030,PROSPECT,"$500,000 - $999,999",10 - 19 employees
55319586,Caribbean Queen,1800 Sheppard Ave E,North York,ON,M2J5A7,Canada,43.77775,-79.3445,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350303,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
28072254,Khullar Foods Sweets,2011 Lawrence Ave W,York,ON,M9N3V3,Canada,43.70014,-79.51099,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350175.01,PROSPECT,"$1,000 - $499,999",1 - 4 employees
58998428,Popular Pizza,680 Rexdale Blvd,Etobicoke,ON,M9W0B5,Canada,43.72064,-79.61409,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350247.01,PROSPECT,"$1,000 - $499,999",5 - 9 employees
440701186,N A,6346 Viscount Rd,Mississauga,ON,L4V1H3,Canada,43.692084,-79.62425,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350528.41,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
44445625,Asian Buffet,161 Rexdale Blvd,Etobicoke,ON,M9W1P7,Canada,43.710899,-79.568875,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350247.01,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
44712206,Mc Donald's,710 King Street W,Toronto,ON,M5V2Y6,Canada,43.644,-79.40313,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350010.02,PROSPECT,"$2,500,000 - $4,999,999",50 - 99 employees
44820579,Subway,562 Kipling Ave,Etobicoke,ON,M8Z5E8,Canada,43.61501,-79.52468,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350210.01,PROSPECT,"$1,000 - $499,999",1 - 4 employees
744895399,Pizza Pizza,884 Eglinton Ave W,Toronto,ON,M6C2B6,Canada,43.700946,-79.426948,722511,Full-Service Restaurants,581222,PIZZA,,5350132,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
63990535,Bagel Stop,220 Yonge St,Toronto,ON,M5B2H1,Canada,43.65367,-79.38011,722515,Snack and Nonalcoholic Beverage Bars,546101,BAGELS,,5350035,PROSPECT,"$1,000 - $499,999",1 - 4 employees
34412858,Mc Donald's,1530 Albion Rd,Etobicoke,ON,M9V1B4,Canada,43.741774,-79.584605,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350249.05,CUSTOMER,"$1,000,000 - $2,499,999",20 - 49 employees
59007757,Amaya Express,21 Davenport Rd,Toronto,ON,M5R1H2,Canada,43.672746,-79.38906,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350089,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
15430481,Grille One,1 Derry Rd E,Mississauga,ON,L5T2Z8,Canada,43.647135,-79.70624,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350528.41,PROSPECT,"$500,000 - $999,999",10 - 19 employees
15949100,Saigon Flower Restaurant,1138 Queen St W,Toronto,ON,M6J1J3,Canada,43.643302,-79.424282,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350044,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
727728621,Picadilli Exotic Indian Csn,2988 Dundas St W,Toronto,ON,M6P1Z3,Canada,43.66569,-79.469122,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350101,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
61197380,Restaurant Sushi Oshima,16 Rue George-Muir,Quebec,QC,G2N1K7,Canada,46.899366,-71.305376,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210220.01,PROSPECT,"$1,000 - $499,999",5 - 9 employees
723740847,Freshii,Po Box 49,Mississauga,ON,,Canada,43.54979,-79.59204,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350540.01,PROSPECT,"$1,000 - $499,999",5 - 9 employees
27789296,Pizzeria Inc,1200 Rue De La Faune,Quebec,QC,G3E1T2,Canada,46.87695,-71.32586,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210230.02,PROSPECT,"$500,000 - $999,999",10 - 19 employees
721803964,Pizza True,169 King St E,Toronto,ON,M5A1J4,Canada,43.6504,-79.37133,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350016,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
743026921,Drake One Fifty,150 York St,Toronto,ON,M5H3S5,Canada,43.64969,-79.384596,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350014,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
57700791,Yuzu Sushi,3500 Ch Des Quatre-Bourgeois,Quebec,QC,G1W2L2,Canada,46.76115,-71.32013,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210113.01,PROSPECT,"$1,000 - $499,999",5 - 9 employees
49453061,Sunrise Restaurant Bar,1416 Victoria Park Ave,North York,ON,M4A2M1,Canada,43.719954,-79.301069,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350261,PROSPECT,"$1,000 - $499,999",5 - 9 employees
724804867,Country Style,40 Asquith Ave,Toronto,ON,M4W1J6,Canada,43.671922,-79.385198,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350088,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
29751161,Pauls Breakfast & Burgers,30 Endean Ave,Toronto,ON,M4M1W6,Canada,43.6691,-79.3339,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350027,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
743194170,Iq Food Inc,613 King St W,Toronto,ON,M5V1M5,Canada,43.64409,-79.40084,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350011,PROSPECT,"$1,000 - $499,999",5 - 9 employees
56785439,Carleton,1685 Argyle St,Halifax,NS,B3J2B5,Canada,44.646857,-63.574502,722511,Full-Service Restaurants,581208,RESTAURANTS,,2050009,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
52754660,Yuzu Sushi,250 Rue Antoine-Fortier,Quebec,QC,G1C0G6,Canada,46.868877,-71.206836,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210320.08,PROSPECT,"$1,000 - $499,999",5 - 9 employees
743190330,Miss Natalie's Trop Cuisine,5118 Dundas St W,Etobicoke,ON,M9A1C2,Canada,43.64457,-79.533112,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350225.01,PROSPECT,"$1,000 - $499,999",1 - 4 employees
438517356,Kovalsky Restaurant,667 The Queensway,Etobicoke,ON,M8Y1K8,Canada,43.627004,-79.498834,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350215,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
440601728,Joy Mart,15b Finch Ave W,North York,ON,M2N7K4,Canada,43.779221,-79.417049,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350308.04,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
49809064,Tim Hortons,33 Yonge St,Toronto,ON,M5E1G4,Canada,43.647492,-79.376807,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350015,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
54945373,Subway,120 Kearney Lake Rd,Halifax,NS,B3M3P1,Canada,44.683662,-63.674645,722511,Full-Service Restaurants,581208,RESTAURANTS,,2050026.03,PROSPECT,"$1,000 - $499,999",1 - 4 employees
14799456,Kfc,6364 Yonge St,North York,ON,M2M3X4,Canada,43.79547,-79.42304,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350320.02,PROSPECT,"$1,000 - $499,999",5 - 9 employees
64033426,Jump Restaurant,Po Box 454 Stn Commerce Court,Toronto,ON,M5L1G4,Canada,43.64867,-79.37908,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350014,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
47678016,Sushi Enzo,150 Boul Rene-Levesque E,Quebec,QC,G1R5B1,Canada,46.806073,-71.223476,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210015,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
440550092,Country Style,92 Lakeshore Rd E,Mississauga,ON,L5G4S2,Canada,43.553393,-79.584324,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350540.02,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
56029739,Restaurant Vietnam Express,3238 1re Av,Quebec,QC,G1L3P8,Canada,46.839598,-71.246287,722511,Full-Service Restaurants,581208,RESTAURANTS,,4210034,PROSPECT,"$1,000 - $499,999",1 - 4 employees
727727892,Albions Pizza & Shawarma,1030 Bloor St W,Toronto,ON,M6H1M2,Canada,43.660909,-79.431506,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350096.02,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
738532253,Tim Hortons,660 Evans Ave,Etobicoke,ON,M8W2W6,Canada,43.610038,-79.553222,722515,Snack and Nonalcoholic Beverage Bars,546105,DOUGHNUTS,,5350212,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
54917257,Starbucks,5201 Duke St,Halifax,NS,B3J1N9,Canada,44.64944,-63.57554,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,2050009,PROSPECT,"$500,000 - $999,999",10 - 19 employees
59010421,Mikes Liberty Grill,155 Liberty St,Toronto,ON,M6K3G3,Canada,43.637323,-79.424736,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350007.02,PROSPECT,"$1,000 - $499,999",1 - 4 employees
38395430,Mr Sub,5555 Eglinton Ave W,Etobicoke,ON,M9C5M1,Canada,43.650044,-79.60354,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350236.02,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
738531461,Papa John's Pizza,653 College St,Toronto,ON,M6G1B7,Canada,43.654812,-79.416044,722511,Full-Service Restaurants,581222,PIZZA,,5350042,PROSPECT,"$500,000 - $999,999",10 - 19 employees
13799846,Country Style Hungarian Rstrnt,450 Bloor St W,Toronto,ON,M5S1X8,Canada,43.672711,-79.376194,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350087,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
60906245,Da House Of Jerk,20 Rexdale Blvd,Etobicoke,ON,M9W5Z3,Canada,43.714374,-79.55733,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350245,PROSPECT,"$1,000 - $499,999",5 - 9 employees
59933705,Mickey's Pizza,1900 Lakeshore Rd W,Mississauga,ON,L5J1J7,Canada,43.51368,-79.62645,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350501.01,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
60909264,Timothy's World,6464 Yonge St,North York,ON,M2M3X4,Canada,43.7957,-79.422132,722515,Snack and Nonalcoholic Beverage Bars,581228,COFFEE SHOPS,,5350320.02,PROSPECT,"$1,000 - $499,999",1 - 4 employees
49572878,Manhattan Pizza Ltd,1030 South Park St,Halifax,NS,B3H2W3,Canada,44.63528,-63.5769,722511,Full-Service Restaurants,581208,RESTAURANTS,,2050004.02,PROSPECT,"$1,000 - $499,999",5 - 9 employees
722716177,Ici Bistro,18 Saint Thomas St,Toronto,ON,M5S3E7,Canada,43.6688,-79.39113,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350062.02,CUSTOMER,"$1,000 - $499,999",5 - 9 employees
30231021,Olde Yorke Fish & Chips,96 Laird Dr,East York,ON,M4G3V3,Canada,43.706204,-79.362218,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350195.02,PROSPECT,"$1,000,000 - $2,499,999",20 - 49 employees
438517511,Union Social Eatery St Clair,21 St Clair Ave W,Toronto,ON,M4V1K6,Canada,43.687698,-79.394942,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350121,CUSTOMER,"$2,500,000 - $4,999,999",50 - 99 employees
63040075,Pizza Pizza,75 Peakview Way,Halifax,NS,B3M0G2,Canada,44.69784,-63.68561,722511,Full-Service Restaurants,581222,PIZZA,,2050123.04,PROSPECT,"$1,000 - $499,999",5 - 9 employees
16655052,Wokman's Kitchen,888 Dundas St E,Mississauga,ON,L4Y4G6,Canada,43.597795,-79.594889,722511,Full-Service Restaurants,581208,RESTAURANTS,,5350510,CUSTOMER,"$1,000 - $499,999",1 - 4 employees
